triplet,ft,q,d,seed,ap50,lat_p50_ms,src,planes_s1,planes_s2,planes_s3,total_prune_pct,build_success
T3_p37,8,int8_pc_wo,D5_default_1gb,-1,0.5287093011531845,9.817271132412408,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,int8_pc_wo,D6_default_8gb,-1,0.5287093011531845,10.379721346000744,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,int8_pc_wo,D7_default_16gb,-1,0.5287093011531845,10.651635079242839,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,int8_pc_wo,D8_with_cudnn_4gb,-1,0.5287093011531845,10.100193923723335,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,int8_pc_wo,D9_cublas_lt_4gb,-1,0.5287093011531845,10.311457576085667,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D10_cublas_lt_8gb,-1,0.5294654942023987,10.128100211474731,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D11_all_enabled_4gb,-1,0.5294654942023987,10.744173703205094,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D12_edge_only_4gb,-1,0.5294654942023987,10.590897970466223,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D13_with_cudnn_1gb,-1,0.5294654942023987,12.87635990456042,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D14_with_cudnn_16gb,-1,0.5294654942023987,10.018985978429123,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D15_cublas_lt_1gb,-1,0.5294654942023987,10.377427020744477,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D16_all_enabled_8gb,-1,0.5294654942023987,12.779781363500433,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D17_all_enabled_16gb,-1,0.5294654942023987,10.935499145390741,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D18_edge_only_1gb,-1,0.5294654942023987,10.554189960643425,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D19_edge_only_8gb,-1,0.5294654942023987,13.687736198997785,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D20_edge_only_16gb,-1,0.5294654942023987,9.98167364718377,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D21_default_4gb_BL0,-1,0.5294654942023987,17.652032543287195,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D22_cublas_lt_8gb_BL0,-1,0.5294654942023987,18.93491124260355,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D23_all_enabled_4gb_BL0,-1,0.5294654942023987,13.909772867318848,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D24_edge_only_4gb_BL0,-1,0.5294654942023987,13.21716327954829,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D25_default_4gb_BL3,-1,0.5294654942023987,10.449397226520988,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D26_cublas_lt_8gb_BL3,-1,0.5294654942023987,13.97295952872002,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D27_all_enabled_4gb_BL3,-1,0.5294654942023987,14.5390045143609,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D28_edge_only_4gb_BL3,-1,0.5294654942023987,13.386432850306214,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D29_default_4gb_BL5,-1,0.5294654942023987,10.106114199090449,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D2_with_cudnn_8gb,-1,0.5294654942023987,10.770952464555489,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D30_cublas_lt_8gb_BL5,-1,0.5294654942023987,10.16698252092365,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D31_all_enabled_4gb_BL5,-1,0.5294654942023987,9.919483552008348,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D32_edge_only_4gb_BL5,-1,0.5294654942023987,10.70125311673997,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D3_cublas_lt_16gb,-1,0.5294654942023987,9.850809490269864,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D4_all_enabled_1gb,-1,0.5294654942023987,10.527734263142824,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D5_default_1gb,-1,0.5294654942023987,10.105011277192585,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D6_default_8gb,-1,0.5294654942023987,9.969423777275097,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D7_default_16gb,-1,0.5294654942023987,10.520247267891785,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D8_with_cudnn_4gb,-1,0.5294654942023987,10.079446194908268,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s0,D9_cublas_lt_4gb,-1,0.5294654942023987,10.253003104609341,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D10_cublas_lt_8gb,-1,0.5359431348605856,10.061951434985204,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D11_all_enabled_4gb,-1,0.5359431348605856,10.568143388569498,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D12_edge_only_4gb,-1,0.5359431348605856,10.443580644285378,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D13_with_cudnn_1gb,-1,0.5359431348605856,9.554164469208839,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D14_with_cudnn_16gb,-1,0.5359431348605856,10.44016791966082,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D15_cublas_lt_1gb,-1,0.5359431348605856,12.611676394473058,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D16_all_enabled_8gb,-1,0.5359431348605856,10.15046027262106,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D17_all_enabled_16gb,-1,0.5359431348605856,10.244600071302417,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D18_edge_only_1gb,-1,0.5359431348605856,10.345166479591573,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D19_edge_only_8gb,-1,0.5359431348605856,14.231553060922431,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D20_edge_only_16gb,-1,0.5359431348605856,10.822733367893928,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D21_default_4gb_BL0,-1,0.5359431348605856,13.587565746833757,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D22_cublas_lt_8gb_BL0,-1,0.5359431348605856,18.928997331011377,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D23_all_enabled_4gb_BL0,-1,0.5359431348605856,13.936077997441334,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D24_edge_only_4gb_BL0,-1,0.5359431348605856,13.047403827586386,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D25_default_4gb_BL3,-1,0.5359431348605856,10.534255291356434,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D26_cublas_lt_8gb_BL3,-1,0.5359431348605856,10.778928488276836,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D27_all_enabled_4gb_BL3,-1,0.5359431348605856,11.114445444744534,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D28_edge_only_4gb_BL3,-1,0.5359431348605856,15.375153751537514,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D29_default_4gb_BL5,-1,0.5359431348605856,10.926286898070854,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D2_with_cudnn_8gb,-1,0.5359431348605856,10.908587130703419,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D30_cublas_lt_8gb_BL5,-1,0.5359431348605856,10.450882420257155,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D31_all_enabled_4gb_BL5,-1,0.5359431348605856,10.587803062627913,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D32_edge_only_4gb_BL5,-1,0.5359431348605856,11.270158086507479,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D3_cublas_lt_16gb,-1,0.5359431348605856,10.334923878118175,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D4_all_enabled_1gb,-1,0.5359431348605856,10.801247328041441,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D5_default_1gb,-1,0.5359431348605856,10.167447696107189,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D6_default_8gb,-1,0.5359431348605856,10.79368094742614,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D7_default_16gb,-1,0.5359431348605856,10.782508183923712,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D8_with_cudnn_4gb,-1,0.5359431348605856,9.835946252455297,e2e_bench_v1,40,80,160,0.375,True
T3_p37,8,mix_s2,D9_cublas_lt_4gb,-1,0.5359431348605856,10.124152481885359,e2e_bench_v1,40,80,160,0.375,True
T4_p50,8,fp16,D10_cublas_lt_8gb,-1,0.5675947438954067,8.241719750209958,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D11_all_enabled_4gb,-1,0.5675947438954067,8.760802068951016,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D12_edge_only_4gb,-1,0.5675947438954067,7.776255359784007,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D13_with_cudnn_1gb,-1,0.5675947438954067,7.743012511933919,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D14_with_cudnn_16gb,-1,0.5675947438954067,10.317351412084301,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D15_cublas_lt_1gb,-1,0.5675947438954067,8.907448051762962,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D16_all_enabled_8gb,-1,0.5675947438954067,7.5714441469708165,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D17_all_enabled_16gb,-1,0.5675947438954067,8.623960812722066,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D18_edge_only_1gb,-1,0.5675947438954067,11.894495822058342,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D19_edge_only_8gb,-1,0.5675947438954067,8.268398841101218,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D20_edge_only_16gb,-1,0.5675947438954067,8.12096337364309,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D21_default_4gb_BL0,-1,0.5675947438954067,9.603242054517604,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D22_cublas_lt_8gb_BL0,-1,0.5675947438954067,12.123710340312549,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D23_all_enabled_4gb_BL0,-1,0.5675947438954067,9.444948699761138,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D24_edge_only_4gb_BL0,-1,0.5675947438954067,12.175329616611045,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D25_default_4gb_BL3,-1,0.5675947438954067,11.239844800222999,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D26_cublas_lt_8gb_BL3,-1,0.5675947438954067,10.686877689753528,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D27_all_enabled_4gb_BL3,-1,0.5675947438954067,8.619114437706212,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D28_edge_only_4gb_BL3,-1,0.5675947438954067,10.47043672191567,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D29_default_4gb_BL5,-1,0.5675947438954067,7.837346838649406,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D2_with_cudnn_8gb,-1,0.754808979163423,8.331306048861444,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D30_cublas_lt_8gb_BL5,-1,0.5675947438954067,8.38595520222731,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D31_all_enabled_4gb_BL5,-1,0.5675947438954067,8.273775936219117,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D32_edge_only_4gb_BL5,-1,0.5675947438954067,7.829333066092098,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D3_cublas_lt_16gb,-1,0.754808979163423,8.218932640093762,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D4_all_enabled_1gb,-1,0.754808979163423,8.580472389326921,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D5_default_1gb,-1,0.5675947438954067,10.228086325048583,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D6_default_8gb,-1,0.5675947438954067,8.22870534487327,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D7_default_16gb,-1,0.5675947438954067,8.79858026108907,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D8_with_cudnn_4gb,-1,0.5675947438954067,8.056440197447236,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp16,D9_cublas_lt_4gb,-1,0.5675947438954067,7.9431082812464,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D10_cublas_lt_8gb,-1,0.5675808257328142,11.919007957129711,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D11_all_enabled_4gb,-1,0.5675808257328142,9.974147010947624,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D12_edge_only_4gb,-1,0.5675808257328142,10.100550985056236,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D13_with_cudnn_1gb,-1,0.5675808257328142,10.032817345537252,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D14_with_cudnn_16gb,-1,0.5675808257328142,12.609450026227657,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D15_cublas_lt_1gb,-1,0.5675808257328142,10.405968030785017,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D16_all_enabled_8gb,-1,0.5675808257328142,10.059248976471416,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D17_all_enabled_16gb,-1,0.5675808257328142,13.153498699118979,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D18_edge_only_1gb,-1,0.5675808257328142,10.374143484778537,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D19_edge_only_8gb,-1,0.5675808257328142,10.178158486141418,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D20_edge_only_16gb,-1,0.5675808257328142,9.918460337564879,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D21_default_4gb_BL0,-1,0.5675808257328142,12.785483873029916,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D22_cublas_lt_8gb_BL0,-1,0.5675808257328142,20.09953288685571,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D23_all_enabled_4gb_BL0,-1,0.5675808257328142,12.331794325401523,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D24_edge_only_4gb_BL0,-1,0.5675808257328142,16.76091890061781,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D25_default_4gb_BL3,-1,0.5675808257328142,10.654756070014534,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D26_cublas_lt_8gb_BL3,-1,0.5675808257328142,10.34347580092119,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D27_all_enabled_4gb_BL3,-1,0.5675808257328142,13.957396443097089,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D28_edge_only_4gb_BL3,-1,0.5675808257328142,10.774004481985864,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D29_default_4gb_BL5,-1,0.5675808257328142,9.672583063307055,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D2_with_cudnn_8gb,-1,0.7555299940555549,10.137607889491964,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D30_cublas_lt_8gb_BL5,-1,0.5675808257328142,10.162622281752606,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D31_all_enabled_4gb_BL5,-1,0.5675808257328142,9.887588011892792,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D32_edge_only_4gb_BL5,-1,0.5675808257328142,10.22528344485709,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D3_cublas_lt_16gb,-1,0.7555299940555549,10.044386142363104,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D4_all_enabled_1gb,-1,0.7555299940555549,10.552630718074862,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D5_default_1gb,-1,0.5675808257328142,10.25097461141118,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D6_default_8gb,-1,0.5675808257328142,10.45787723916224,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D7_default_16gb,-1,0.5675808257328142,10.259314431572426,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D8_with_cudnn_4gb,-1,0.5675808257328142,9.816962729900995,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,fp32,D9_cublas_lt_4gb,-1,0.5675808257328142,10.509379095373667,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D10_cublas_lt_8gb,-1,0.2663258641382376,8.441846231770889,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D11_all_enabled_4gb,-1,0.2663258641382376,11.632803575458507,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D12_edge_only_4gb,-1,0.2663258641382376,9.093116238214185,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D13_with_cudnn_1gb,-1,0.2663258641382376,7.619337879538268,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D14_with_cudnn_16gb,-1,0.2663258641382376,7.405630056193921,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D15_cublas_lt_1gb,-1,0.2663258641382376,8.606592649969878,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D16_all_enabled_8gb,-1,0.2663258641382376,8.153394706653089,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D17_all_enabled_16gb,-1,0.2663258641382376,8.077896774172702,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D18_edge_only_1gb,-1,0.2663258641382376,11.513945691020965,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D19_edge_only_8gb,-1,0.2663258641382376,7.648113363395517,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D20_edge_only_16gb,-1,0.2663258641382376,7.480550568521843,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D21_default_4gb_BL0,-1,0.2663258641382376,9.472836640932128,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D22_cublas_lt_8gb_BL0,-1,0.2663258641382376,13.302683949513655,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D23_all_enabled_4gb_BL0,-1,0.2663258641382376,8.919659732820511,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D24_edge_only_4gb_BL0,-1,0.2663258641382376,9.217320451206271,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D25_default_4gb_BL3,-1,0.2663258641382376,10.914528328658278,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D26_cublas_lt_8gb_BL3,-1,0.2663258641382376,8.184002566503205,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D27_all_enabled_4gb_BL3,-1,0.2663258641382376,7.797088567129035,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D28_edge_only_4gb_BL3,-1,0.2663258641382376,7.3899998522000026,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D29_default_4gb_BL5,-1,0.2663258641382376,7.839386646388786,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D2_with_cudnn_8gb,-1,0.1975309734729663,7.8652401218483,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D30_cublas_lt_8gb_BL5,-1,0.2663258641382376,8.175906258329205,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D31_all_enabled_4gb_BL5,-1,0.2663258641382376,7.832570963092926,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D32_edge_only_4gb_BL5,-1,0.2663258641382376,7.255898864379268,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D3_cublas_lt_16gb,-1,0.1975309734729663,7.699468197731583,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D4_all_enabled_1gb,-1,0.1975309734729663,8.15039765790173,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D5_default_1gb,-1,0.2663258641382376,7.889789113826777,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D6_default_8gb,-1,0.2663258641382376,7.8990750972968575,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D7_default_16gb,-1,0.2663258641382376,7.924664964976944,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D8_with_cudnn_4gb,-1,0.2663258641382376,7.9114299593194275,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_ent,D9_cublas_lt_4gb,-1,0.2663258641382376,10.594567105988048,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D10_cublas_lt_8gb,-1,0.5543529529755181,8.274255151551257,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D11_all_enabled_4gb,-1,0.5543529529755181,7.965011298368527,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D12_edge_only_4gb,-1,0.5543529529755181,7.85132110254532,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D13_with_cudnn_1gb,-1,0.5543529529755181,7.242776416940564,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D14_with_cudnn_16gb,-1,0.5543529529755181,7.959039598609715,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D15_cublas_lt_1gb,-1,0.5543529529755181,7.943348041766124,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D16_all_enabled_8gb,-1,0.5543529529755181,11.960163088783878,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D17_all_enabled_16gb,-1,0.5543529529755181,8.117159838241239,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D18_edge_only_1gb,-1,0.5543529529755181,8.079874406432227,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D19_edge_only_8gb,-1,0.5543529529755181,7.70562657146622,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D20_edge_only_16gb,-1,0.5543529529755181,7.667318133130712,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D21_default_4gb_BL0,-1,0.5543529529755181,9.048479945853897,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D22_cublas_lt_8gb_BL0,-1,0.5543529529755181,9.605861881154356,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D23_all_enabled_4gb_BL0,-1,0.5543529529755181,11.226166847782158,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D24_edge_only_4gb_BL0,-1,0.5543529529755181,9.62104623105135,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D25_default_4gb_BL3,-1,0.5543529529755181,8.055453743570741,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D26_cublas_lt_8gb_BL3,-1,0.5543529529755181,8.489829184636806,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D27_all_enabled_4gb_BL3,-1,0.5543529529755181,7.944218872763007,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D28_edge_only_4gb_BL3,-1,0.5543529529755181,10.43472090773724,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D29_default_4gb_BL5,-1,0.5543529529755181,7.576773552211167,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D2_with_cudnn_8gb,-1,0.7438172556171293,7.580271282748667,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D30_cublas_lt_8gb_BL5,-1,0.5543529529755181,8.009688519232864,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D31_all_enabled_4gb_BL5,-1,0.5543529529755181,8.3519582001196,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D32_edge_only_4gb_BL5,-1,0.5543529529755181,7.919982829477226,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D3_cublas_lt_16gb,-1,0.7438172556171293,8.210686208099842,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D4_all_enabled_1gb,-1,0.7438172556171293,8.047706805945646,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D5_default_1gb,-1,0.5543529529755181,7.7442357717092225,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D6_default_8gb,-1,0.5543529529755181,8.30106295111089,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D7_default_16gb,-1,0.5543529529755181,7.813745315659683,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D8_with_cudnn_4gb,-1,0.5543529529755181,7.6970976553870845,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_mm,D9_cublas_lt_4gb,-1,0.5543529529755181,7.917418161607173,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_pc_wo,D10_cublas_lt_8gb,-1,0.5556769834119208,10.536464068023411,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_pc_wo,D11_all_enabled_4gb,-1,0.5556769834119208,7.919161202445437,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_pc_wo,D12_edge_only_4gb,-1,0.5556769834119208,7.692579891288462,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_pc_wo,D13_with_cudnn_1gb,-1,0.5556769834119208,7.9471672322400675,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_pc_wo,D14_with_cudnn_16gb,-1,0.5556769834119208,11.557887680447521,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_pc_wo,D15_cublas_lt_1gb,-1,0.5556769834119208,8.596567390640917,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_pc_wo,D16_all_enabled_8gb,-1,0.5556769834119208,8.507438053089816,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_pc_wo,D17_all_enabled_16gb,-1,0.5556769834119208,8.27417984260855,e2e_bench_v1,32,64,128,0.5,True
T4_p50,8,int8_pc_wo,D18_edge_only_1gb,-1,0.5556769834119208,7.587011643028067,e2e_bench_v1,32,64,128,0.5,True
